HBM_CATMAN_DATAFILE_40

10/20/2017
12:15
CHANNELS: 37
SEPARATOR: 9
MAXLINES: 5331               

Time  1 - slow sample rate	MX1615B_CH_1	MX1615B_CH_2	MX1615B_CH_3	MX1615B_CH_4	MX1615B_CH_6	MX1615B_CH_7	MX1615B_CH_8	MX1615B_CH_9	MX1615B_CH_10	MX1615B_CH_11	MX1615B_CH_12	MX1615B_CH_13	MX1615B_CH_14	MX1615B_CH_15	MX1615B_CH_16	Straight Measurements1_SS1	Straight Measurements2_SS1	Straight Measurements3_SS1	Straight Measurements4_SS1	Straight Measurements6_SS1	Straight Measurements7_SS1	Straight Measurements8_SS1	Straight Measurements9_SS1	Straight Measurements10_SS1	Straight Measurements11_SS1	Straight Measurements12_SS1	Straight Measurements13_SS1	Straight Measurements14_SS1	Straight Measurements15_SS1	Straight Measurements16_SS1	TopBase_SS1	BottomBase_SS1	TopBaseBack_SS1	HorizontalTube_SS1	SittingTube_SS1	FrontAngledTube_SS1
s	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	µm/m	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²	N/mm²
10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15	10/20/2017-12:15
																																				
T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30	T0 =17/10/06 15:29:30
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 1	CH 1	CH 2	CH 3	CH 4	CH 6	CH 7	CH 8	CH 9	CH 10	CH 11	CH 12	CH 13	CH 14	CH 15	CH 16	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0	CH 0
Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)9E5009D87	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)Not available
MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	MX1615 ID=5042	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0
Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0
SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	SQ quarter bridge 120 Ohm, 4-wire circuit ID=368	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0
x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=8 y2=16161.62	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0	x1=0 y1=0;x2=0 y2=0
mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)	         (Electr.)
µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	µm/m     (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)	         (Engin.)
16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	16161.62 µm/m Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value	0  Nominal value
ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	ON ID=1	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	2.5 V excitation ID=13	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V	0 V
Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Bessel lowpass ID=142	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0	Filter = Not available ID=0
fg = 50 Hz ID=949	fg = 50 Hz ID=949	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0	fg = Not available ID=0
-441.7867 µm/m Zero	-469.0847 µm/m Zero	-570.1889 µm/m Zero	1186.064 µm/m Zero	-18.87226 µm/m Zero	-224.5103 µm/m Zero	163.7491 µm/m Zero	266.148 µm/m Zero	-132.7566 µm/m Zero	4.623875 µm/m Zero	-1.038945 µm/m Zero	242.6107 µm/m Zero	2620.829 µm/m Zero	2649.202 µm/m Zero	3172.572 µm/m Zero	811.8909 µm/m Zero	-1.883625E-02  Zero	-5.826467E-02  Zero	2.905252E-02  Zero	-6.433058E-02  Zero	-6.480947E-02  Zero	1.324923E-02  Zero	-3.192584E-03  Zero	1.229145E-02  Zero	1.085479E-02  Zero	3.352214E-03  Zero	4.150363E-03  Zero	3.511843E-03  Zero	1.436663E-03  Zero	-9.258495E-03  Zero	1.899588E-02  Zero	5.647539E-03  Zero	0.0313133  Zero	1.399585E-02  Zero	1.518045E-02  Zero	0.0310396  Zero	1.544003E-03  Zero
-441.7867 µm/m Tare	-469.0847 µm/m Tare	-570.1889 µm/m Tare	1186.064 µm/m Tare	-18.87226 µm/m Tare	-224.5103 µm/m Tare	163.7491 µm/m Tare	266.148 µm/m Tare	-132.7566 µm/m Tare	4.623875 µm/m Tare	-1.038945 µm/m Tare	242.6107 µm/m Tare	2620.829 µm/m Tare	2649.202 µm/m Tare	3172.572 µm/m Tare	811.8909 µm/m Tare	-1.883625E-02  Tare	-5.826467E-02  Tare	2.905252E-02  Tare	-6.433058E-02  Tare	-6.480947E-02  Tare	1.324923E-02  Tare	-3.192584E-03  Tare	1.229145E-02  Tare	1.085479E-02  Tare	3.352214E-03  Tare	4.150363E-03  Tare	3.511843E-03  Tare	1.436663E-03  Tare	-9.258495E-03  Tare	1.899588E-02  Tare	5.647539E-03  Tare	0.0313133  Tare	1.399585E-02  Tare	1.518045E-02  Tare	0.0310396  Tare	1.544003E-03  Tare
0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	0 µm/m Software-Zero	-1.883625E-02  Software-Zero	-5.826467E-02  Software-Zero	2.905252E-02  Software-Zero	-6.433058E-02  Software-Zero	-6.480947E-02  Software-Zero	1.324923E-02  Software-Zero	-3.192584E-03  Software-Zero	1.229145E-02  Software-Zero	1.085479E-02  Software-Zero	3.352214E-03  Software-Zero	4.150363E-03  Software-Zero	3.511843E-03  Software-Zero	1.436663E-03  Software-Zero	-9.258495E-03  Software-Zero	1.899588E-02  Software-Zero	5.647539E-03  Software-Zero	0.0313133  Software-Zero	1.399585E-02  Software-Zero	1.518045E-02  Software-Zero	0.0310396  Software-Zero	1.544003E-03  Software-Zero
Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 1.98	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: Strain gage wiring Gage factor:  1.98000001907349 Bridge factor:1 Shunt correct. factor:1	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: SG 4 wire 120 Ohm	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: DMS_1_4_120	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

1.0400          	0.5731          	-1.0024          	0.3950          	-1.4066          	-1.5984          	-0.3334          	0.3311          	0.0639          	-0.1644          	0.2398          	0.3334          	-0.1439          	0.1507          	0.0754          	0.4042          	0.0589          	-0.0118          	-0.0014          	-0.0340          	-0.0469          	-0.0366          	0.0263          	-0.0078          	-0.0223          	0.0134          	0.0192          	-0.0136          	0.0091          	0.0145          	0.0093          	0.0175          	0.0101          	0.0078          	0.0091          	-0.0183          	0.0062          	
1.0600          	0.6439          	-0.9819          	0.4316          	-1.3107          	-1.5778          	-0.3379          	0.3471          	0.0320          	-0.1644          	0.2306          	0.2626          	-0.0891          	0.1576          	0.0639          	0.3905          	0.0639          	-0.0104          	0.0011          	-0.0273          	-0.0455          	-0.0369          	0.0275          	-0.0101          	-0.0223          	0.0128          	0.0142          	-0.0097          	0.0096          	0.0137          	0.0083          	0.0149          	0.0098          	0.0094          	0.0047          	-0.0188          	0.0070          	
1.0800          	0.6097          	-0.9910          	0.4087          	-1.1851          	-1.5596          	-0.3265          	0.3083          	0.0069          	-0.0799          	0.1553          	0.2101          	-0.0594          	0.1781          	0.0548          	0.4064          	0.0615          	-0.0110          	-0.0005          	-0.0185          	-0.0442          	-0.0361          	0.0247          	-0.0118          	-0.0164          	0.0075          	0.0105          	-0.0077          	0.0110          	0.0131          	0.0094          	0.0096          	0.0130          	0.0096          	0.0006          	-0.0214          	0.0082          	
1.1000          	0.6553          	-1.0207          	0.3288          	-1.1211          	-1.5322          	-0.3220          	0.1987          	0.0137          	0.0114          	0.0708          	0.2078          	-0.0685          	0.1918          	0.0206          	0.4270          	0.0646          	-0.0131          	-0.0061          	-0.0140          	-0.0423          	-0.0358          	0.0171          	-0.0113          	-0.0101          	0.0016          	0.0104          	-0.0083          	0.0120          	0.0107          	0.0109          	0.0060          	0.0173          	0.0038          	0.0018          	-0.0264          	0.0076          	
1.1200          	1.0321          	-1.0344          	0.2580          	-1.1737          	-1.4545          	-0.3220          	0.1073          	0.0799          	0.0708          	0.0525          	0.2192          	-0.1119          	0.1713          	0.0046          	0.4453          	0.0910          	-0.0140          	-0.0110          	-0.0177          	-0.0369          	-0.0358          	0.0107          	-0.0067          	-0.0059          	0.0003          	0.0112          	-0.0113          	0.0105          	0.0096          	0.0121          	0.0051          	0.0183          	-0.0037          	0.0061          	-0.0276          	0.0051          	
